index,Order ID,Date,Status,Fulfilment,Sales_Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship_city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
91877,406-8712400-6972359,06-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE3801,JNE3801-KR-XS,kurta,XS,B09SDYJ5ZW,,0,INR,760.95,MUMBAI,MAHARASHTRA,400104.0,IN,,False,Easy Ship,False
91932,406-5949929-4979542,06-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-XL,kurta,XL,B099NM4XNX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,False
92270,405-3838899-0456309,06-28-22,Cancelled,Merchant,Amazon.in,Standard,JNE2009,JNE2009-KR-310-L,kurta,L,B0756BSJ7P,,0,INR,286.67,MUMBAI,MAHARASHTRA,400008.0,IN,,False,Easy Ship,False
92453,407-3557879-2436304,06-28-22,Cancelled,Merchant,Amazon.in,Standard,SET357,SET357-KR-NP-XL,Set,XL,B09Y3FNR5D,,0,,,mumbai,MAHARASHTRA,400067.0,IN,,False,Easy Ship,False
92458,408-9829339-1007560,06-28-22,Cancelled,Amazon,Amazon.in,Expedited,SET357,SET357-KR-NP-XXXL,Set,3XL,B09Y3F7W6T,Cancelled,0,,,mumbai,MAHARASHTRA,400067.0,IN,,False,,False
92655,405-6127694-9861144,06-28-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2009,JNE2009-KR-310-L,kurta,L,B0756BSJ7P,Unshipped,1,INR,301.0,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
92733,404-0619388-6009964,06-28-22,Cancelled,Merchant,Amazon.in,Standard,SET144,SET144-KR-NP-M,Set,M,B0822VVHCN,,0,INR,727.62,MUMBAI,MAHARASHTRA,400078.0,IN,,False,Easy Ship,False
92785,405-4034297-6023559,06-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Unshipped,1,INR,1603.0,Mumbai,MAHARASHTRA,400028.0,IN,,False,,False
92806,405-0278233-6386749,06-28-22,Cancelled,Amazon,Amazon.in,Expedited,J0011,J0011-LCD-M,Set,M,B08B3YNJG5,Cancelled,0,,,Mumbai,MAHARASHTRA,400028.0,IN,,False,,False
93150,407-9693313-2113110,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,SET305,SET305-KR-DPT-L,Set,L,B09K3FZQFT,Cancelled,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,,False
93191,407-3703598-0813902,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3500,JNE3500-KR-XS,kurta,XS,B098117DJ3,Cancelled,0,,,MUMBAI,MAHARASHTRA,400093.0,IN,,False,,False
93594,404-9483397-5401156,06-27-22,Cancelled,Merchant,Amazon.in,Standard,J0230,J0230-SKD-XXXL,Set,3XL,B08XNH9MJL,,0,INR,1038.39,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,False
93757,405-5954187-9969122,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3487,JNE3487-KR-XXL,kurta,XXL,B08RNX8Q22,Unshipped,1,INR,345.0,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,False
93847,404-0715658-3889120,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,SET400,SET400-KR-NP-XL,Set,XL,B09W64MGVN,Cancelled,0,,,Mumbai,MAHARASHTRA,400008.0,IN,,False,,False
93924,402-7612561-6511527,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3518,JNE3518-KR-M,kurta,M,B08XW581QN,Cancelled,0,,,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,False
94390,406-5487952-2361935,06-26-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3613,JNE3613-KR-L,kurta,L,B08XVFSDR2,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400076.0,IN,,False,,False
94512,405-8618104-5398729,06-26-22,Cancelled,Amazon,Amazon.in,Expedited,J0391,J0391-TP-S,Top,S,B09YYPSFNT,Unshipped,1,INR,690.0,MUMBAI,MAHARASHTRA,400093.0,IN,,False,,False
94866,406-1538451-4421913,06-26-22,Cancelled,Merchant,Amazon.in,Standard,JNE3359,JNE3359-KR-XL,kurta,XL,B07ZYQ1BWH,,0,INR,370.48,MUMBAI,MAHARASHTRA,400097.0,IN,,False,Easy Ship,False
94701,408-9086955-3385132,06-26-22,Cancelled,Merchant,Amazon.in,Standard,SET375,SET375-KR-NP-L,Set,L,B09RKFD39V,,0,,,MUMBAI,MAHARASHTRA,400094.0,IN,,False,Easy Ship,False
95308,407-8887961-2531509,06-26-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,,0,INR,700.0,MUMBAI,MAHARASHTRA,400050.0,IN,,False,Easy Ship,False
95876,407-0310640-3383509,06-25-22,Cancelled,Merchant,Amazon.in,Standard,J0151,J0151-KR-XS,kurta,XS,B08N19QDQK,,0,,,MUMBAI,MAHARASHTRA,401303.0,IN,,False,Easy Ship,False
96364,405-2581875-4881140,06-25-22,Cancelled,Amazon,Amazon.in,Expedited,J0285,J0285-SKD-XXXL,Set,3XL,B08QGNCNNJ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400095.0,IN,,False,,False
95589,405-3150466-9020338,06-25-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-L,kurta,L,B0981152GP,Unshipped,1,INR,511.0,Mumbai,MAHARASHTRA,400101.0,IN,,False,,False
97325,407-5573427-2716328,06-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3476,JNE3476-KR-XXL,kurta,XXL,B08B3XRK43,,0,INR,380.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,False
96632,171-7393804-1209152,06-24-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XXXL,Western Dress,3XL,B09SDY4VDC,Unshipped,1,INR,735.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,False
96926,406-4409523-1332329,06-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET330,SET330-KR-PP-XXXL,Set,3XL,B09SDYZ8BM,Cancelled,0,,,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,False
97422,403-9364058-0605933,06-24-22,Cancelled,Amazon,Amazon.in,Expedited,SET349,SET349-KR-NP-S,Set,S,B09QJ3FWZV,Cancelled,0,,,MUMBAI,MAHARASHTRA,400082.0,IN,,False,,False
97090,171-8351753-6220362,06-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3567,JNE3567-KR-L,kurta,L,B08KRXTFXH,,0,,,MUMBAI,MAHARASHTRA,400031.0,IN,,False,Easy Ship,False
98430,408-5753518-7075524,06-23-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3739,JNE3739-KR-M,kurta,M,B099NN1G6X,Unshipped,1,INR,431.0,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,False
98266,403-3994439-2152340,06-23-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3482,JNE3482-KR-S,kurta,S,B08HK65T65,Unshipped,1,INR,308.0,MUMBAI,MAHARASHTRA,400070.0,IN,,False,,False
98271,403-5158030-2732327,06-23-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3482,JNE3482-KR-S,kurta,S,B08HK65T65,Unshipped,1,INR,308.0,MUMBAI,MAHARASHTRA,400070.0,IN,,False,,False
98276,408-6631232-5863503,06-23-22,Cancelled,Merchant,Amazon.in,Standard,NW029,NW029-ST-SR-S,Set,S,B0922QY1KW,,0,INR,420.0,MUMBAI,MAHARASHTRA,400065.0,IN,,False,Easy Ship,False
98483,404-8231211-0626758,06-23-22,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Cancelled,0,,,MUMBAI,MAHARASHTRA,400102.0,IN,,False,,False
99232,408-6237591-2406724,06-22-22,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-L,kurta,L,B08RP69C9N,,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,Easy Ship,False
99233,408-0012157-0893916,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3781,JNE3781-KR-L,kurta,L,B09K3XK9ZZ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
99234,408-0012157-0893916,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3273,JNE3273-KR-M,kurta,M,B07R527HMX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
99235,408-0012157-0893916,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3768,JNE3768-KR-L,kurta,L,B09K3XWCF3,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
99236,408-0012157-0893916,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3738,JNE3738-KR-L,kurta,L,B099FBV492,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
99114,404-6741221-6277131,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-XXXL,Set,3XL,B099NFZJVC,Cancelled,0,,,MUMBAI,MAHARASHTRA,400070.0,IN,,False,,False
99071,408-5483941-5859501,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3273,JNE3273-KR-M,kurta,M,B07R527HMX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400008.0,IN,,False,,False
98814,408-9673441-1820310,06-22-22,Cancelled,Merchant,Amazon.in,Standard,NW016,NW016-ST-SR-L,Set,L,B099NRXFFX,,0,INR,496.19,MUMBAI,MAHARASHTRA,400071.0,IN,,False,Easy Ship,False
99115,405-0734051-0221940,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2014,JNE2014-KR-178-XXXL,kurta,3XL,B07G2CSMX9,Unshipped,1,INR,353.0,MUMBAI,MAHARASHTRA,400011.0,IN,,False,,False
99637,405-0155143-0613918,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,SET392,SET392-KR-NP-L,Set,L,B09RKD8NGR,Cancelled,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,,False
99244,403-5757907-9426718,06-22-22,Cancelled,Merchant,Amazon.in,Standard,JNE3510,JNE3510-KR-M,kurta,M,B08WPR5MCB,,0,,,MUMBAI,MAHARASHTRA,400060.0,IN,,False,Easy Ship,False
99222,407-9368596-4034754,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,J0165,J0165-TP-M,Top,M,B08RDTKKMS,Unshipped,1,INR,331.0,MUMBAI,MAHARASHTRA,400056.0,IN,,False,,False
99223,407-4427863-5643548,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,J0189,J0189-TP-L,Top,L,B08N4VM1XX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,,False
99224,407-0090903-8481170,06-22-22,Cancelled,Merchant,Amazon.in,Standard,J0205,J0205-TP-M,Top,M,B0986XWPC1,,0,,,MUMBAI,MAHARASHTRA,400056.0,IN,,False,Easy Ship,False
98730,408-6285627-4783554,06-22-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-XL,Top,XL,B09873BFC1,Unshipped,1,INR,443.0,MUMBAI,MAHARASHTRA,400025.0,IN,,False,,False
100244,406-0410317-2166710,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2305,JNE2305-KR-533-XL,kurta,XL,B07GRQVB2G,Unshipped,1,INR,376.0,MUMBAI,MAHARASHTRA,410210.0,IN,,False,,False
100402,404-3372051-9868332,06-21-22,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,,0,INR,368.57,MUMBAI,MAHARASHTRA,400056.0,IN,,False,Easy Ship,False
100027,407-8277771-5494748,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0349,J0349-SET-XS,Set,XS,B099NM2DMY,Cancelled,0,,,MUMBAI,MAHARASHTRA,400006.0,IN,,False,,False
100099,407-1492033-6687501,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0349,J0349-SET-XS,Set,XS,B099NM2DMY,Cancelled,0,,,MUMBAI,MAHARASHTRA,400006.0,IN,,False,,False
99948,403-9037858-5089105,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0418,J0418-TP-L,Top,L,B09Y3CYZF7,Unshipped,1,INR,704.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
99949,403-9037858-5089105,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0389,J0389-TP-L,Top,L,B09YNYYV37,Unshipped,1,INR,625.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
99950,403-9037858-5089105,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0419,J0419-TP-L,Top,L,B09Y39YDYQ,Unshipped,1,INR,744.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
99951,403-9037858-5089105,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,J0420,J0420-TP-L,Top,L,B0B1X1588P,Unshipped,1,INR,704.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,False
99952,403-8734987-4573939,06-21-22,Cancelled,Merchant,Amazon.in,Standard,JNE3648,JNE3648-TP-N-L,Top,L,B08ZHQJHSQ,,0,INR,463.81,MUMBAI,MAHARASHTRA,400001.0,IN,,False,Easy Ship,False
99953,403-8734987-4573939,06-21-22,Cancelled,Merchant,Amazon.in,Standard,NW014,NW014-ST-SR-L,Set,L,B0928YW4MM,,0,INR,496.19,MUMBAI,MAHARASHTRA,400001.0,IN,,False,Easy Ship,False
99993,406-7153190-0752323,06-21-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3618,JNE3618-KR-XL,kurta,XL,B092SGXQBG,Unshipped,1,INR,375.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
100436,171-2513366-1224329,06-21-22,Cancelled,Merchant,Amazon.in,Standard,SET444,SET444-KR-SH-XL,Set,XL,B0B3NBYD9W,,0,INR,804.76,MUMBAI,MAHARASHTRA,400059.0,IN,,False,Easy Ship,False
100735,402-7801187-9586767,06-21-22,Cancelled,Merchant,Amazon.in,Standard,JNE3776,JNE3776-KR-S,kurta,S,B09K3RBN7T,,0,INR,286.67,MUMBAI,MAHARASHTRA,400052.0,IN,,False,Easy Ship,False
100889,407-2473696-0909948,06-21-22,Cancelled,Merchant,Amazon.in,Standard,J0281,J0281-SKD-L,Set,L,B08QGMNRBT,,0,INR,1239.29,MUMBAI,MAHARASHTRA,400069.0,IN,,False,Easy Ship,False
101045,403-5863327-2149932,06-21-22,Cancelled,Merchant,Amazon.in,Standard,JNE3422,JNE3422-KR-M,kurta,M,B081WTGZ3T,,0,INR,286.67,MUMBAI,MAHARASHTRA,400059.0,IN,,False,Easy Ship,False
102178,408-9721612-9579505,06-20-22,Cancelled,Merchant,Amazon.in,Standard,JNE3739,JNE3739-KR-M,kurta,M,B099NN1G6X,,0,INR,410.48,MUMBAI,MAHARASHTRA,400088.0,IN,,False,Easy Ship,False
102179,408-8283587-1573953,06-20-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3777,JNE3777-KR-S,kurta,S,B09K3XWCWN,Unshipped,1,INR,324.0,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,False
102279,171-4865040-7797945,06-20-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3659,JNE3659-TP-N-M,Top,M,B08ZH99ND2,Unshipped,1,INR,463.0,MUMBAI,MAHARASHTRA,400011.0,IN,,False,,False
102280,171-2236637-1473965,06-20-22,Cancelled,Merchant,Amazon.in,Standard,JNE3654,JNE3654-TP-M,Top,M,B09B3HRDLP,,0,INR,421.9,MUMBAI,MAHARASHTRA,400011.0,IN,,False,Easy Ship,False
102285,407-7692862-0890739,06-20-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3389,JNE3389-KR-S,kurta,S,B081X375NW,Cancelled,0,,,MUMBAI,MAHARASHTRA,400059.0,IN,,False,,False
102501,405-5562681-9261924,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Unshipped,1,INR,1075.0,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,False
102593,407-2704393-3540304,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,NW030,NW030-TP-PJ-XS,Set,XS,B09G2RQSRZ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
102684,406-0656253-2210728,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,J0097,J0097-KR-XS,kurta,XS,B08BJSMMBL,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,False
102792,407-6525790-7153931,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3389,JNE3389-KR-S,kurta,S,B081X375NW,Unshipped,1,INR,438.0,MUMBAI,MAHARASHTRA,400059.0,IN,,False,,False
102793,407-6525790-7153931,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Unshipped,1,INR,573.0,MUMBAI,MAHARASHTRA,400059.0,IN,,False,,False
102856,402-1259650-8776360,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,J0283,J0283-SET-XS,Set,XS,B08QGJNXB7,Cancelled,0,,,MUMBAI,MAHARASHTRA,400058.0,IN,,False,,False
102948,407-4348459-1436312,06-19-22,Cancelled,Amazon,Amazon.in,Expedited,J0283,J0283-SET-M,Set,M,B08QGLPKNK,Cancelled,0,,,Mumbai,MAHARASHTRA,400092.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,True,,False
103191,403-2061707-7873103,06-19-22,Cancelled,Merchant,Amazon.in,Standard,J0005,J0005-DR-M,Western Dress,M,B08B3YBBPT,,0,INR,804.76,Mumbai,MAHARASHTRA,400028.0,IN,,False,Easy Ship,False
103583,405-9642271-0986763,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
103586,405-9215103-8045964,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
103596,405-2283677-9413123,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET345,SET345-KR-NP-L,Set,L,B09KXT4VG7,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,False
103614,407-7233303-8180315,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET307,SET307-KR-DPT-XXXL,Set,3XL,B09SDXSS2B,Cancelled,0,,,Mumbai,MAHARASHTRA,400094.0,IN,,False,,False
103618,404-6418847-5957165,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3799,JNE3799-KR-XXXL,kurta,3XL,B09SDXPD7Q,Unshipped,1,INR,626.0,MUMBAI,MAHARASHTRA,400003.0,IN,,False,,False
103619,405-1524232-3769917,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-XS,Set,XS,B0894WWGK9,Unshipped,1,INR,1075.0,MUMBAI,MAHARASHTRA,400092.0,IN,,False,,False
103640,408-7520661-5757962,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET184,SET184-KR-PP-S,Set,S,B08W9PN5YX,Unshipped,1,INR,573.0,MUMBAI,MAHARASHTRA,400066.0,IN,,False,,False
103670,405-8389878-0621941,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3757,JNE3757-KR-L,kurta,L,B099NPMJ4S,Cancelled,0,,,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,False
103817,405-8896720-3744362,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XS,Set,XS,B0894WW15B,Unshipped,1,INR,664.0,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,False
103866,406-3043227-0436316,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,J0382,J0382-SKD-L,Set,L,B09M6V8FSW,Unshipped,1,INR,1268.0,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,False
103867,406-3043227-0436316,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,J0008,J0008-SKD-L,Set,L,B0894YB3B1,Unshipped,1,INR,1075.0,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,False
103868,406-3043227-0436316,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET209,SET209-KR-PP-M,Set,M,B099WY7W99,Unshipped,1,INR,507.0,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,False
103875,171-7180532-8362730,06-18-22,Cancelled,Merchant,Amazon.in,Standard,SET444,SET444-KR-SH-XL,Set,XL,B0B3NBYD9W,,0,,,MUMBAI,MAHARASHTRA,400059.0,IN,,False,Easy Ship,False
104012,405-8299839-6273930,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3707,JNE3707-DR-L,Western Dress,L,B098374ZNB,Unshipped,1,INR,461.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
104013,405-1911139-8520351,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3880,JNE3880-DR-L,Western Dress,L,B09SDZCJ3C,Unshipped,1,INR,564.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
104035,405-1492516-1756336,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3757,JNE3757-KR-L,kurta,L,B099NPMJ4S,Unshipped,1,INR,458.0,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,False
104157,171-5184553-5321935,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET444,SET444-KR-SH-XL,Set,XL,B0B3NBYD9W,Cancelled,0,,,MUMBAI,MAHARASHTRA,400059.0,IN,,False,,False
104403,406-6015520-8660345,06-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3878,JNE3878-KR-XL,kurta,XL,B09TH43WCQ,,0,INR,368.57,MUMBAI,MAHARASHTRA,400043.0,IN,,False,Easy Ship,False
104628,402-6536063-5282734,06-18-22,Cancelled,Merchant,Amazon.in,Standard,JNE3800,JNE3800-KR-S,Western Dress,S,B09SDXB141,,0,INR,700.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,Easy Ship,False
104629,402-5970091-2236328,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,SET444,SET444-KR-SH-M,Set,M,B0B3N9G26S,Unshipped,1,INR,899.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,False
104630,402-5970091-2236328,06-18-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-XS,Western Dress,XS,B09SDY9SQ6,Unshipped,1,INR,735.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,False
104794,402-9015839-8849100,06-17-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Cancelled,0,,,MUMBAI,MAHARASHTRA,400022.0,IN,,False,,False
104902,406-2113792-8431525,06-17-22,Cancelled,Amazon,Amazon.in,Expedited,SET187,SET187-KR-DH-M,Set,M,B08B412RJH,Unshipped,1,INR,671.0,MUMBAI,MAHARASHTRA,400005.0,IN,,False,,False
104914,406-9975752-7901159,06-17-22,Cancelled,Amazon,Amazon.in,Expedited,MEN5024,MEN5024-KR-XXXL,kurta,3XL,B08YYZ28L6,Cancelled,0,,,Mumbai,MAHARASHTRA,400058.0,IN,,False,,False
105294,402-0484877-1549108,06-17-22,Cancelled,Merchant,Amazon.in,Standard,J0230,J0230-SKD-L,Set,L,B08XNDL1DL,,0,INR,1038.39,MUMBAI,MAHARASHTRA,400022.0,IN,,False,Easy Ship,False
105806,408-0129339-2076337,06-17-22,Cancelled,Amazon,Amazon.in,Expedited,SET154,SET154-KR-NP-L,Set,L,B082PXXBXM,Cancelled,0,,,MUMBAI,MAHARASHTRA,400089.0,IN,,False,,False
106070,406-5824299-5259537,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,SET319,SET319-KR-NP-M,Set,M,B09KXVG37D,Cancelled,0,,,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,False
106295,402-4033545-7197101,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,J0208,J0208-DR-S,Western Dress,S,B0967PHLMJ,Unshipped,1,INR,599.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,False
106428,402-0542598-0773952,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,PJNE2171,PJNE2171-KR-N-5XL,kurta,5XL,B09LD23MRS,Unshipped,1,INR,1043.0,MUMBAI,MAHARASHTRA,400012.0,IN,,False,,False
106452,408-9576114-8110763,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-S,Set,S,B099NHHY1T,Unshipped,1,INR,569.0,Mumbai,MAHARASHTRA,400103.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
107052,408-9286325-1998732,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-S,Set,S,B099NHHY1T,Unshipped,1,INR,569.0,Mumbai,MAHARASHTRA,400103.0,IN,,False,,False
106757,407-9301586-6542759,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3654,JNE3654-TP-L,Top,L,B09B3GS5CM,Unshipped,1,INR,443.0,MUMBAI,MAHARASHTRA,400103.0,IN,,False,,False
107017,405-6032277-9766733,06-16-22,Cancelled,Amazon,Amazon.in,Expedited,J0242,J0242-SKD-L,Set,L,B0925XHLX3,Unshipped,1,INR,1099.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,False
107189,403-6792935-6158711,06-15-22,Cancelled,Merchant,Amazon.in,Standard,J0124,J0124-TP-XL,Top,XL,B08MYNFKXZ,,0,INR,707.62,MUMBAI,MAHARASHTRA,400028.0,IN,,False,Easy Ship,False
107190,403-5753617-3670724,06-15-22,Cancelled,Amazon,Amazon.in,Expedited,J0117,J0117-TP-XL,Top,XL,B08N4H7B3Y,Unshipped,1,INR,726.0,MUMBAI,MAHARASHTRA,400028.0,IN,,False,,False
107191,403-5753617-3670724,06-15-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3655,JNE3655-TP-XXL,Top,XXL,B0986ZCF8X,Unshipped,1,INR,317.0,MUMBAI,MAHARASHTRA,400028.0,IN,,False,,False
107481,408-5412681-1349127,06-15-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-S,Set,S,B099NHHY1T,Unshipped,1,INR,569.0,Mumbai,MAHARASHTRA,400103.0,IN,,False,,False
107648,408-8442467-8001123,06-15-22,Cancelled,Amazon,Amazon.in,Expedited,SET291,SET291-KR-PP-S,Set,S,B099NHHY1T,Unshipped,1,INR,569.0,Mumbai,MAHARASHTRA,400103.0,IN,,False,,False
107974,402-2730530-8135524,06-15-22,Cancelled,Amazon,Amazon.in,Expedited,SET340,SET340-KR-NP-XS,Set,XS,B09RKD8S67,Unshipped,1,INR,799.0,Mumbai,MAHARASHTRA,400104.0,IN,,False,,False
108287,406-0386918-0360334,06-15-22,Cancelled,Merchant,Amazon.in,Standard,J0132,J0132-KR-XS,kurta,XS,B08N1BYTL6,,0,INR,328.57,MUMBAI,MAHARASHTRA,400049.0,IN,,False,Easy Ship,False
107344,406-1616306-7891568,06-15-22,Cancelled,Merchant,Amazon.in,Standard,J0132,J0132-KR-XS,kurta,XS,B08N1BYTL6,,0,INR,328.57,MUMBAI,MAHARASHTRA,400049.0,IN,,False,Easy Ship,False
